,Normalized PX_LAST,Normalized ipca 1 year ahead,average,median,up-down
2012-08-03,-1.1620746481315967,-0.2161101356823659,-0.6890923919069812,-0.178532065958862,0
2012-08-08,-1.0972747341023161,-0.1891676675745746,-0.6432212008384454,-0.17932003670774394,0
2012-08-09,-1.089763185738042,-0.18619159125157728,-0.6379773884948097,-0.1801080074566259,0
2012-08-13,-1.1287821108717777,-0.18365849475880994,-0.6562203028152939,-0.1807016333997261,0
2012-08-15,-1.0576932024709442,-0.18235943246762493,-0.6200263174692846,-0.18129525934282634,0
2012-08-16,-0.34218778568755326,-0.18167762629913767,-0.26193270599334545,-0.18187981144547777,0
2012-08-17,-0.3749578768366698,-0.17238483753832426,-0.273671357187497,-0.1824643635481292,0
2012-08-20,-0.310532165897202,-0.17066137135744996,-0.24059676862732599,-0.1826763229551706,0
2012-08-21,-0.238216517713858,-0.1658651116688038,-0.2020408146913309,-0.18288828236221205,0
2012-08-22,-0.25316680520711005,-0.16113246571047873,-0.2071496354587944,-0.18302137768550875,0
2012-08-27,0.011667802562825973,-0.14904542272512325,-0.06868881008114863,-0.18288828236221205,1
2012-08-29,0.2995287657407773,-0.15179981817411062,0.07386447378333334,-0.1826763229551706,1
2012-08-31,0.21885536640428038,-0.15076338138886422,0.03404599250770808,-0.1824643635481292,1
2012-09-03,0.24895156917575062,-0.14533203086011154,0.05180976915781954,-0.18187981144547777,1
2012-09-05,0.3960021154131687,-0.1289652132794195,0.1335184510668746,-0.18129525934282634,1
2012-09-06,0.4065462501978817,-0.12844420386285596,0.1390510231675129,-0.1807016333997261,1
2012-09-10,0.42899274810985827,-0.1229361438481824,0.15302830213083793,-0.1801080074566259,1
2012-09-12,0.48451620967016606,-0.13820952557361307,0.17315334204827648,-0.17932003670774394,1
2012-09-13,0.5377368028014365,-0.13778017397076597,0.19997831441533528,-0.178532065958862,1
2012-09-14,0.5034639108495835,-0.13735088160362813,0.1830565146229777,-0.17709964239587214,1
2012-09-17,0.5872897166949851,-0.13448837350284698,0.22640067159606905,-0.17566721883288228,1
2012-09-18,0.485164487278978,-0.12911234253568438,0.1780260723716468,-0.17492094304290173,1
2012-09-19,0.485164487278978,-0.12219276930723119,0.18148585898587338,-0.17417466725292116,1
2012-09-21,0.6075344987694514,-0.12003338981428845,0.24375055447758148,-0.17407658995898115,1
2012-09-24,0.5801383196145181,-0.1262188547694289,0.2269597324225446,-0.17397851266504114,1
2012-09-25,0.5801383196145181,-0.1259842729550276,0.22707702332974528,-0.17309492854060815,1
2012-10-01,0.6303749570817231,-0.14662551055933043,0.24187472326119633,-0.1722113444161752,1
2012-10-02,0.537419858281437,-0.1406448297828646,0.1983875142492862,-0.1718493175321556,1
2012-10-03,0.6161279326104514,-0.12870042985952093,0.24371375137546525,-0.171487290648136,1
2012-10-04,0.5919262593059723,-0.12265843326125069,0.2346339130223608,-0.17113504918227007,1
2012-10-05,0.47141535323163614,-0.13324375115741316,0.1690858010371115,-0.17078280771640417,1
2012-10-08,0.6723763325204055,-0.1407321875451818,0.26582207248761186,-0.17075989499394117,1
2012-10-09,0.5948500980781596,-0.14069979052930293,0.22707515377442833,-0.1707369822714782,1
2012-10-10,0.583878237141938,-0.1451877353935465,0.21934525087419574,-0.1705149647276818,1
2012-10-15,0.8591941394832757,-0.14652793312416684,0.35633310317955447,-0.17029294718388538,1
2012-10-18,0.8065659283588844,-0.14999392067346723,0.32828600384270856,-0.16995155382295346,1
2012-10-19,0.7452463377617707,-0.1394858473416963,0.3028802452100372,-0.16961016046202154,1
2012-10-22,0.6737410077198789,-0.1384144799486584,0.26766326388561024,-0.1678852575227405,1
2012-10-26,0.5849757760690668,-0.148126612429603,0.2184245818197319,-0.16616035458345946,1
2012-10-30,0.4109582856723983,-0.14938819908516582,0.13078504329361623,-0.16591275038677733,1
2012-11-01,0.2517927834894596,-0.14946508644264692,0.051163848523406344,-0.16566514619009523,1
2012-11-05,0.013147726787193392,-0.14967014187730276,-0.06826120754505469,-0.16544948046892827,1
2012-11-07,-0.027569710776877854,-0.14801690392206912,-0.08779330734947349,-0.16523381474776128,1
2012-11-08,-0.07108647669225533,-0.1480624585715468,-0.10957446763190107,-0.16494979890724273,1
2012-11-09,-0.1295983036641605,-0.14810806235158722,-0.13885318300787386,-0.1646657830667242,1
2012-11-12,-0.244976841604314,-0.14834614636455268,-0.19666149398443333,-0.16494979890724273,0
2012-11-14,-0.44540492910722446,-0.15358911816599397,-0.29949702363660924,-0.16523381474776128,0
2012-11-16,-0.40530520558270056,-0.15448340670218327,-0.27989430614244193,-0.16544948046892827,0
2012-11-19,-0.40530520558270056,-0.17680656498672162,-0.2910558852847111,-0.16566514619009523,0
2012-11-21,-0.40530520558270056,-0.15677120328535255,-0.28103820443402655,-0.16591275038677733,0
2012-11-22,-0.40530520558270056,-0.15152967823653427,-0.2784174419096174,-0.16616035458345946,0
2012-11-23,-0.40530520558270056,-0.15089967903116283,-0.2781024423069317,-0.1678852575227405,0
2012-12-06,-1.7331965897051973,-0.1510733768512915,-0.9421349832782444,-0.16961016046202154,0
2012-12-07,-1.7447539193765895,-0.1456842032518731,-0.9452190613142313,-0.16995155382295346,0
2012-12-10,-1.6521924983824927,-0.1516981041861211,-0.9019453012843069,-0.17029294718388538,0
2012-12-11,-1.7342388307553167,-0.14641791957482927,-0.940328375165073,-0.1705149647276818,0
2012-12-13,-1.6149986635787112,-0.1413954235630188,-0.878197043570865,-0.1707369822714782,0
2012-12-14,-1.608565147806329,-0.13576134687899857,-0.8721632473426638,-0.17075989499394117,0
2012-12-17,-1.6003742959907716,-0.1359088046468287,-0.8681415503188001,-0.17078280771640417,0
2012-12-18,-1.6045873950549212,-0.11247221956270019,-0.8585298073088107,-0.17113504918227007,0
2012-12-19,-1.5928699793984749,-0.11259569598314931,-0.8527328376908121,-0.171487290648136,0
2012-12-21,-1.4704017534392229,-0.10757694292586323,-0.7889893481825431,-0.1718493175321556,0
2012-12-24,-1.5653150066418944,-0.10849238720523731,-0.8369036969235658,-0.1722113444161752,0
2012-12-26,-1.4421187150890407,-0.10911750435928642,-0.7756181097241636,-0.17309492854060815,0
2013-01-02,-1.2975959865920703,-0.09920597088466261,-0.6984009787383665,-0.17397851266504114,0
2013-01-04,-0.9467609230344385,-0.09914066311877069,-0.5229507930766046,-0.17407658995898115,0
2013-01-07,-0.9679186911406211,-0.09327883474072991,-0.5305987629406755,-0.17417466725292116,0
2013-01-08,-0.9955482929985183,-0.08748170409171115,-0.5415149985451148,-0.17492094304290173,0
2013-01-09,-0.9863315116149083,-0.0874688590477115,-0.5369001853313099,-0.17566721883288228,0
2013-01-10,-0.9771216897320156,-0.08745604268224809,-0.5322888662071319,-0.17709964239587214,0
2013-01-11,-0.9679186911406211,-0.07599660989582664,-0.5219576505182238,-0.178532065958862,0
2013-01-14,-0.9288144130570501,-0.047733600384401054,-0.48827400672072563,-0.17932003670774394,0
2013-01-16,-0.9123741415046952,-0.04233054209584207,-0.47735234180026864,-0.1801080074566259,0
2013-01-17,-0.7534271463758611,-0.031198517669046206,-0.39231283202245365,-0.1807016333997261,0
2013-01-18,-0.8373499946985712,-0.008896158649125338,-0.42312307667384824,-0.18129525934282634,0
2013-01-21,-0.7451257579767051,0.0015196454124554463,-0.37180305628212484,-0.18187981144547777,0
2013-01-22,-0.7172639566482917,-0.004312688762467279,-0.36078832270537947,-0.1824643635481292,0
2013-01-23,-0.7075525405975536,0.0009715063340742097,-0.3532905171317397,-0.1826763229551706,0
2013-01-31,-0.6215359738745824,0.004180802992045015,-0.30867758544126866,-0.18288828236221205,0
2013-02-01,-0.310532165897202,0.003887558670707813,-0.15332230361324709,-0.1826763229551706,1
2013-02-04,-0.6846843281737359,0.008363228025213406,-0.33816055007426127,-0.18288828236221205,0
2013-02-07,-0.7042912772080712,0.018047478673578532,-0.34312189926724634,-0.18302137768550875,0
2013-02-15,-0.6552588408145513,0.01013690216156762,-0.32256096932649186,-0.18315447300880547,0
2013-02-28,-0.5839329155104909,0.005912056372731337,-0.2890104295688798,-0.18376278661904777,0
2013-03-08,-0.805537421123482,0.061392750101921606,-0.3720723355107802,-0.1843711002292901,0
2013-03-11,-0.7610598615463472,0.05502003193954119,-0.353019914803403,-0.18442253518943386,0
2013-03-12,-0.39045099869709843,0.05087394681198209,-0.16978852594255817,-0.1843711002292901,1
2013-03-13,-0.32652503227719915,0.040858814930239656,-0.14283310867347976,-0.18376278661904777,1
2013-03-14,-0.22117067714953162,0.035657591281661224,-0.0927565429339352,-0.18315447300880547,1
2013-03-15,-0.1877745935415224,0.019898182765512928,-0.08393820538800474,-0.18302137768550875,1
2013-03-18,-0.2550322547763526,0.01928959993002462,-0.11787132742316399,-0.18288828236221205,1
2013-03-19,-0.2638623500581654,0.019918226716184886,-0.12197206167099026,-0.1826763229551706,1
2013-03-20,-0.28691192260337517,0.021393642403243936,-0.13275914010006562,-0.1824643635481292,1
2013-03-21,-0.29449425374495725,0.01654871381246279,-0.13897276996624722,-0.18187981144547777,1
2013-03-22,-0.3040527725707483,0.01636411603307306,-0.1438443282688376,-0.18129525934282634,1
2013-03-25,-0.28703191081729246,0.011240583297919327,-0.13789566375968657,-0.1807016333997261,1
2013-03-26,-0.3854868652758071,0.016617737694003393,-0.18443456379090187,-0.18129525934282634,0
2013-03-27,-0.32652503227719915,0.028078783191630836,-0.14922312454278416,-0.1807016333997261,1
2013-03-28,-0.3749578768366698,0.026617596905159798,-0.174170139965755,-0.1801080074566259,1
2013-04-01,-0.48466528101912826,0.029383617222493125,-0.22764083189831757,-0.1807016333997261,0
2013-04-03,-0.6552588408145513,0.029341488161666263,-0.31295867632644253,-0.18129525934282634,0
2013-04-04,-0.5664504798111283,0.029315700031941932,-0.26856738988959317,-0.18187981144547777,0
2013-04-05,-0.5669580845941649,0.024870916596375952,-0.27104358399889444,-0.1824643635481292,0
2013-04-08,-0.5579202166515855,0.024870916596375952,-0.2665246500276048,-0.1826763229551706,0
2013-04-10,-0.7421865143355317,0.01619870811399491,-0.3629939031107684,-0.18288828236221205,0
2013-04-11,-1.5448476564883526,0.011909061348513186,-0.7664692975699198,-0.18302137768550875,0
2013-04-15,-1.531282661788782,0.012101535474513076,-0.7595905631571345,-0.18315447300880547,0
2013-04-17,-1.5017713252115972,0.020639326157413734,-0.7405659995270917,-0.18376278661904777,0
2013-04-18,-1.6198499593698796,0.026623619196266782,-0.7966131700868064,-0.1843711002292901,0
2013-04-19,-1.496500853534047,0.02663145790707307,-0.734934697813487,-0.184402832010096,0
2013-04-22,-1.460094582076921,0.0514700281111347,-0.7043122769828932,-0.18443456379090187,0
2013-04-24,-1.4300178057019461,0.0349053314009542,-0.697556237150496,-0.18445426697023976,0
2013-04-25,-1.3529106082958529,0.030780366893292437,-0.6610651207012802,-0.18447397014957762,0
2013-04-29,-1.3780048371226115,0.04052545553221361,-0.6687396907951989,-0.1851952974092509,0
2013-04-30,-1.354466592811268,0.03657647267047819,-0.6589450600703949,-0.18591662466892417,0
2013-05-03,-1.4449343920808828,0.04083016923208322,-0.7020521114243998,-0.18629129843410683,0
2013-05-06,-1.3749691984182313,0.041063284048704775,-0.6669529571847632,-0.1866659721992895,0
2013-05-07,-1.3600516528979318,0.04738667072262303,-0.6563324910876545,-0.1875958672038448,0
2013-05-08,-1.3451545625455241,0.08432198825411924,-0.6304162871457024,-0.18852576220840012,0
2013-05-09,-1.3546512123732393,0.08432198825411924,-0.63516461205956,-0.188633508169235,0
2013-05-13,-1.4286102246645047,0.08432198825411924,-0.6721441182051927,-0.18874125413006987,0
2013-05-15,-1.0458745542170063,0.08432198825411924,-0.4807762829814435,-0.1894173114104147,0
2013-05-20,-0.8182053536055819,0.08822178159501112,-0.36499178600528537,-0.19009336869075955,0
2013-05-21,-0.8788021246193216,0.08817710513019707,-0.3953125097445623,-0.19017216138989174,0
2013-05-22,-0.7908494369046772,0.09094546910598775,-0.34995198389934473,-0.19025095408902395,0
2013-05-23,-0.8950025366549033,0.08808548520792797,-0.4034585257234876,-0.1903059210943036,0
2013-05-31,-0.9468606038383621,0.08432198825411924,-0.43126930779212147,-0.1903608880995833,0
2013-06-03,-1.0174456217483523,0.08432198825411924,-0.4665618167471165,-0.19041421403971498,0
2013-06-05,-1.5017713252115972,0.08432198825411924,-0.7087246684787389,-0.19046753997984664,0
2013-06-06,-1.6479795588024484,0.08432198825411924,-0.7818287852741646,-0.19097133575721315,0
2013-06-10,-1.7494870509552893,0.0910203168892715,-0.8292333670330089,-0.19147513153457968,0
2013-06-11,-1.7489520434302024,0.09095834778239673,-0.8289968478239028,-0.19215286911233917,0
2013-06-14,-1.8481503294659771,0.09412915411765277,-0.8770105876741622,-0.19283060669009866,0
2013-06-17,-1.8042729153268529,0.10045121794656178,-0.8519108486901456,-0.19334979318545337,0
2013-06-19,-1.7697237231439273,0.09381765197256146,-0.8379530355856829,-0.19386897968080807,0
2013-06-21,-1.7335683726112536,0.1032475418071281,-0.8151604154020627,-0.19413064516243772,0
2013-06-24,-1.675886393655982,0.12339504169351348,-0.7762456759812343,-0.19439231064406737,0
2013-06-26,-1.6295306162824907,0.12917040653062695,-0.7501801048759319,-0.19482445831706188,0
2013-06-27,-1.600258151380912,0.13208696933395314,-0.7340855910234794,-0.1952566059900564,0
2013-07-01,-1.5906732880184982,0.14123512380023898,-0.7247190821091296,-0.19566128487153697,0
2013-07-02,-1.431891967105577,0.1381971144027884,-0.6468474263513943,-0.19606596375301755,0
2013-07-03,-1.3958867171421485,0.13519229585349898,-0.6303472106443248,-0.19636372886872544,0
2013-07-05,-1.3046694679324635,0.11747920672039208,-0.5935951306060357,-0.19666149398443333,0
2013-07-08,-1.197810350429942,0.11497591202957627,-0.5414172192001828,-0.19694450841914524,0
2013-07-09,-1.0554142409643144,0.11510496133302414,-0.4701546398156451,-0.1972275228538571,0
2013-07-12,-0.8950025366549033,0.11556524845160661,-0.3897186441016483,-0.19804910603698347,0
2013-07-15,-0.9310882925966554,0.09094546910598775,-0.4200714117453338,-0.19887068922010984,0
2013-07-16,-0.8182053536055819,0.0914967634784008,-0.3633542950635905,-0.19942119370349273,0
2013-07-17,-0.8233374395400679,0.08606421622070028,-0.3686366116596838,-0.19997169818687563,0
2013-07-18,-0.7769943735592815,0.07960371868308143,-0.3486953274381,-0.20063894335480503,0
2013-07-19,-0.9040416283332517,0.09298029463971044,-0.40553066684677064,-0.2013061885227344,0
2013-07-22,-0.8884406996967839,0.08681227421981907,-0.4008142127384824,-0.2015478172836508,0
2013-07-25,-0.8182053536055819,0.09753946733233192,-0.360332943136625,-0.20178944604456717,0
2013-07-29,-0.7539701117299759,0.09488574735645847,-0.3295421821867587,-0.20191513036794903,0
2013-07-31,-0.62416801351063,0.08821326816154194,-0.267977372674544,-0.2020408146913309,0
2013-08-02,-1.7775029842246224,0.09562769419487982,-0.8409376450148713,-0.20217718694980066,0
2013-08-05,-1.746244223808549,0.09619589196952538,-0.8250241659195118,-0.20231355920827043,0
2013-08-06,-1.7308889275373156,0.08911795891779899,-0.8208854843097583,-0.20256242687034756,0
2013-08-07,-1.72436100937471,0.08682875612844405,-0.818766126623133,-0.2028112945324247,0
2013-08-12,-1.732965209870121,0.06908811129162723,-0.8319385492892468,-0.20289744917060246,0
2013-08-13,-1.71590479275203,0.07665329699689472,-0.8196257478775676,-0.20298360380878022,0
2013-08-14,-1.7655968246863933,0.06924003925819314,-0.8481783927141001,-0.20318452564088854,0
2013-08-15,-1.7449799919746594,0.06931837024590809,-0.8378308108643756,-0.20338544747299686,0
2013-08-19,-1.6547701864638116,0.07192797430897124,-0.7914211060774201,-0.20405685543103572,0
2013-08-20,-1.6220914800705355,0.08085100642265781,-0.7706202368239389,-0.20472826338907457,0
2013-08-22,-1.507827456042183,0.09863880906067753,-0.7045943234907527,-0.20500362396282865,0
2013-08-23,-1.475392559101058,0.09867469900561564,-0.6883589300477212,-0.20527898453658272,0
2013-08-28,-1.2664810446656443,0.10106156733030973,-0.5827097386676673,-0.2053010140775856,0
2013-08-29,-1.40137490313024,0.1071677405001983,-0.6471035813150209,-0.20532304361858852,0
2013-08-30,-0.6431630096596371,0.10519900227952604,-0.26898200369005554,-0.20564738489894158,0
2013-09-02,-0.5270118532472124,0.1215711737422308,-0.20272033975249082,-0.20532304361858852,1
2013-09-03,-0.8855091957076718,0.11750997233339434,-0.38399961168713875,-0.20564738489894158,0
2013-09-04,-0.7742547785756929,0.12363514853969723,-0.3253098150179978,-0.20597172617929466,0
2013-09-06,-0.9040416283332517,0.10737702935574804,-0.3983322994887519,-0.20614783477684007,0
2013-09-09,-0.8416778377012729,0.12012601066685624,-0.36077591351720834,-0.20632394337438548,0
2013-09-10,-0.6278338759844606,0.12864614303069807,-0.24959386647688125,-0.2066216182703092,0
2013-09-12,-0.01910979504307265,0.12887347736877539,0.05488184116285137,-0.20632394337438548,1
2013-09-17,0.05159609340191314,0.15124354975386112,0.10141982157788712,-0.20614783477684007,1
2013-09-18,0.053343076055473296,0.15577985077391557,0.10456146341469444,-0.20597172617929466,1
2013-09-19,-0.02056847572270646,0.15424159468571236,0.06683655948150295,-0.20564738489894158,1
2013-09-23,0.03256671995752365,0.15685472290217647,0.09471072142985007,-0.20532304361858852,1
2013-09-27,0.1271125898143844,0.16226407942414342,0.1446883346192639,-0.2053010140775856,1
2013-10-02,0.011667802562825973,0.1634692916633475,0.08756854711308674,-0.20527898453658272,1
2013-10-03,0.08849699648931648,0.16366926746697208,0.12608313197814427,-0.20500362396282865,1
2013-10-04,0.1532791352519976,0.15458474650467685,0.15393194087833723,-0.20472826338907457,1
2013-10-07,0.08849699648931648,0.15988414631587408,0.12419057140259529,-0.20405685543103572,1
2013-10-08,0.060974290495830724,0.1647809669027806,0.11287762869930566,-0.20338544747299686,1
2013-10-09,0.016449273764816537,0.15412809623820983,0.08528868500151318,-0.20318452564088854,1
2013-10-14,0.08849699648931648,0.15787206250906294,0.1231845294991897,-0.20298360380878022,1
2013-10-15,0.4265279316547197,0.1580241621666444,0.29227604691068204,-0.20289744917060246,1
2013-10-18,0.41492833545081703,0.1536936077463118,0.28431097159856444,-0.2028112945324247,1
2013-10-22,0.5616675682117994,0.14943039312092166,0.35554898066636054,-0.20276581714245775,1
2013-10-24,0.6562648965708009,0.14473055318671857,0.40049772487875973,-0.20272033975249082,1
2013-10-28,0.9133665918348929,0.15540669378497435,0.5343866428099336,-0.20251694948038063,1
2013-10-29,0.9986368681867208,0.14539050348751292,0.5720136858371169,-0.20231355920827043,1
2013-11-01,0.801499562125217,0.14781711118648197,0.4746583366558495,-0.20217718694980066,1
2013-11-04,-0.04609286204524781,0.1533047858562011,0.053605961905476646,-0.2020408146913309,1
2013-11-05,-0.15940330417990253,0.1585904559777469,-0.00040642410107781524,-0.20191513036794903,1
2013-11-07,-0.1728245530949055,0.15793533287529066,-0.0074446101098074174,-0.20178944604456717,1
2013-11-08,-0.20774106227421016,0.15369460622927056,-0.0270232280224698,-0.2015478172836508,1
2013-11-11,-0.13538513051726087,0.14874679547133188,0.006680832477035506,-0.2013061885227344,1
2013-11-12,-0.11133194792500815,0.14799334560195027,0.018330698838471056,-0.20063894335480503,1
2013-11-13,-0.3040527725707483,0.1472736547420796,-0.07838955891433436,-0.19997169818687563,1
2013-11-14,-0.24549577475117207,0.14281240374135337,-0.05134168550490935,-0.19942119370349273,1
2013-11-18,-0.3566092263473049,0.14721921038658212,-0.1046950079803614,-0.19887068922010984,1
2013-11-21,-0.3988590706820448,0.14767974025025923,-0.12558966521589277,-0.19804910603698347,1
2013-11-26,-0.596250507039366,0.1478872625305991,-0.22418162225438343,-0.19887068922010984,0
2013-11-28,-0.645119062684437,0.14876978411583053,-0.24817463928430322,-0.19942119370349273,0
2013-11-29,-0.531074031637595,0.1483526348780289,-0.19136069837978306,-0.19887068922010984,1
2013-12-02,-0.5044142150230991,0.14886416083269555,-0.1777750270952018,-0.19804910603698347,1
2013-12-03,0.013147726787193392,0.1485312624370229,0.08083949461210814,-0.1972275228538571,1
2013-12-04,0.19829870876177155,0.1486883402985929,0.17349352453018224,-0.19694450841914524,1
2013-12-06,0.08173623499295503,0.14482349095463345,0.11327986297379425,-0.19666149398443333,1
2013-12-09,-0.04159528236103462,0.157490867582928,0.05794779261094668,-0.19636372886872544,1
2013-12-10,-0.1659708681991047,0.16366489200546008,-0.0011529880968223077,-0.19606596375301755,1
2013-12-16,-0.1877745935415224,0.17207138010642692,-0.00785160671754774,-0.19566128487153697,1
2013-12-17,-0.1877745935415224,0.1726950122241607,-0.0075397906586808505,-0.1952566059900564,1
2013-12-18,-0.1877745935415224,0.1792419382192446,-0.004266327661138894,-0.19482445831706188,1
2013-12-19,-0.20774106227421016,0.1796097524476959,-0.014065654913257133,-0.19439231064406737,1
2013-12-23,-0.183365549544225,0.17533783629318048,-0.004013856625522255,-0.19413064516243772,1
2013-12-26,-0.22082472517169896,0.18255034094251182,-0.019137192114593568,-0.19386897968080807,1
2013-12-27,-0.10252079571747089,0.18901710150327988,0.0432481528929045,-0.19334979318545337,1
2013-12-30,-0.13500005288725803,0.18406060893787168,0.02453027802530683,-0.19283060669009866,1
2014-01-02,-0.19697564481332025,0.176663117951755,-0.01015626343078263,-0.19215286911233917,1
2014-01-03,0.4880704413353719,0.18196748257813167,0.3350189619567518,-0.19147513153457968,1
2014-01-06,0.5989576052331372,0.18560932630741805,0.3922834657702776,-0.19141791495718136,1
2014-01-07,0.485164487278978,0.18473765246026047,0.3349510698696192,-0.19136069837978306,1
2014-01-08,0.8970963608211481,0.1899252936705158,0.543510827245832,-0.19091411917981485,1
2014-01-09,0.87178657333884,0.19507880665205363,0.5334326899954468,-0.19046753997984664,1
2014-01-10,0.8591941394832757,0.19416944617390644,0.5266817928285911,-0.19041421403971498,1
2014-01-13,0.8181129764597949,0.19974929055714294,0.5089311335084689,-0.1903608880995833,1
2014-01-14,0.7226705407026502,0.19899089481385807,0.4608307177582541,-0.1903059210943036,1
2014-01-15,0.8268804317289301,0.19823258838839197,0.5125565100586611,-0.19025095408902395,1
2014-01-16,0.9356982361944052,0.1974743707044081,0.5665863034494066,-0.19017216138989174,1
2014-01-17,0.9333222404764554,0.19671624118784647,0.5650192408321509,-0.19009336869075955,1
2014-01-20,0.9780155628796962,0.19524371599789409,0.5866296394387951,-0.1894173114104147,1
2014-01-21,1.0880533606679985,0.19416268572938666,0.6411080231986925,-0.18874125413006987,1
2014-01-22,1.1036256460931497,0.20263065722087992,0.6531281516570149,-0.188633508169235,1
2014-01-23,1.1236808629894208,0.20202340184551557,0.6628521324174682,-0.18852576220840012,1
2014-01-24,1.1453825725413493,0.20141622995316275,0.6733994012472561,-0.1875958672038448,1
2014-01-27,1.1701134381682046,0.19971885443122375,0.6849161462997142,-0.1866659721992895,1
2014-01-28,1.2917450938329655,0.19336952723281609,0.7425573105328909,-0.18629129843410683,1
2014-01-29,1.365695520906229,0.19278189838515586,0.7792387096456924,-0.18591662466892417,1
2014-01-31,1.51150967170172,0.18597096869975718,0.8487403202007386,-0.1851952974092509,1
2014-02-07,1.2254891506043921,0.12098434225702873,0.6732367464307104,-0.18447397014957762,1
2014-02-10,1.2254891506043921,0.1255033201021396,0.6754962353532659,-0.18445426697023976,1
2014-02-11,1.1374800638301117,0.13063660236247765,0.6340583330962947,-0.18443456379090187,1
2014-02-13,0.9534047033126026,0.12440094456777978,0.5389028239401912,-0.184402832010096,1
2014-02-14,0.8680976781258353,0.1404145886790064,0.5042561334024208,-0.1843711002292901,1
2014-02-17,0.8864593844187574,0.15002280979318908,0.5182410971059732,-0.18376278661904777,1
2014-02-18,0.8631325077708851,0.15494949953394208,0.5090410036524136,-0.18315447300880547,1
2014-02-19,0.7672146731967626,0.1652252452858064,0.4662199592412845,-0.18302137768550875,1
2014-02-20,0.9198833010461174,0.1754323151875429,0.5476578081168302,-0.18288828236221205,1
2014-02-24,0.835778017649128,0.17317448572074898,0.5044762516849385,-0.1826763229551706,1
2014-02-28,0.9674731275157137,0.17122243830530318,0.5693477829105085,-0.1824643635481292,1
2014-03-05,0.8074318689671756,0.16860439149675752,0.48801813023196655,-0.18187981144547777,1
2014-03-06,0.7406243026157284,0.17317448572074898,0.4568993941682387,-0.18129525934282634,1
2014-03-07,1.1860988860026123,0.17259159795309703,0.6793452419778546,-0.1807016333997261,1
2014-03-10,1.1731937817847276,0.1709470845868629,0.6720704331857952,-0.1801080074566259,1
2014-03-12,1.5529966513231435,0.215156470662787,0.8840765609929653,-0.17932003670774394,1
2014-03-14,1.8554443460335432,0.21872300084475688,1.03708367343915,-0.178532065958862,1
2014-03-17,1.7938713645500755,0.24522016211475808,1.0195457633324168,-0.17815354652703191,1
2014-03-18,2.22399801170624,0.26679547363182127,1.2453967426690307,-0.1777750270952018,1
2014-03-19,2.204074188229327,0.26727799625948967,1.2356760922444083,-0.17672112296404202,1
2014-03-20,2.184215478327003,0.2963868090008765,1.2403011436639397,-0.17566721883288228,1
2014-03-21,2.162656469624706,0.31018936159336286,1.2364229156090345,-0.17492094304290173,1
2014-03-24,2.127060926406224,0.3172978124823519,1.222179369444288,-0.17417466725292116,1
2014-03-31,1.8818997230000236,0.3159088309392551,1.0989042769696393,-0.17417240360933808,1
2014-04-02,1.7542972179751806,0.3187438008218469,1.0365205093985137,-0.174170139965755,1
2014-04-03,1.6981517315485155,0.3381513362765677,1.0181515339125415,-0.17407432631539807,1
2014-04-07,1.5926515240843528,0.3362038262629306,0.9644276751736417,-0.17397851266504114,1
2014-04-09,1.5731869947404615,0.3885875251536519,0.9808872599470567,-0.17309492854060815,1
2014-04-10,1.551576225719603,0.39206691353277495,0.971821569626189,-0.1722113444161752,1
2014-04-11,1.5403448969412266,0.41287373161087304,0.9766093142760498,-0.1718493175321556,1
2014-04-14,1.5055122947510355,0.4103092844316485,0.957910789591342,-0.171487290648136,1
2014-04-16,1.5292681902912673,0.42637148951418574,0.9778198399027265,-0.17113504918227007,1
2014-04-17,1.6817258292853154,0.425348325321092,1.0535370773032038,-0.17078280771640417,1
2014-04-22,1.3994703730252622,0.41646203552151784,0.90796620427339,-0.17075989499394117,1
2014-04-23,1.397014755255411,0.41546021721006837,0.9062374862327397,-0.1707369822714782,1
2014-04-30,1.529831962672642,0.40929419929295874,0.9695630809828004,-0.1705149647276818,1
2014-05-05,1.7388692852908216,0.40485140213680215,1.071860343713812,-0.17029294718388538,1
2014-05-07,2.1121358046958223,0.40709225272260874,1.2596140287092155,-0.17004073656322177,1
2014-05-08,2.0997133112213096,0.4101597077966963,1.2549365095090028,-0.16978852594255817,1
2014-05-09,2.085315368884446,0.3562577492269764,1.2207865590557112,-0.16969934320228985,1
2014-05-12,2.073230426796734,0.35412540308535045,1.2136779149410422,-0.16961016046202154,1
2014-05-13,2.085315368884446,0.36933785499899974,1.227326611941723,-0.1678852575227405,1
2014-05-15,1.8988002813161375,0.36376760191897434,1.131283941617556,-0.16616035458345946,1
2014-05-16,1.8329237296332332,0.3668748035608885,1.0998992665970608,-0.16591275038677733,1
2014-05-19,1.7410892170430126,0.3801268009695797,1.0606080090062961,-0.16566514619009523,1
2014-05-20,1.6981517315485155,0.37410127803849863,1.036126504793507,-0.16544948046892827,1
2014-05-21,1.6674717461343573,0.3782574210849698,1.0228645836096635,-0.16523381474776128,1
2014-05-22,1.5707666543850698,0.37732183708386724,0.9740442457344685,-0.16494979890724273,1
2014-05-26,1.5255246263117828,0.3739513321854695,0.9497379792486261,-0.1646657830667242,1
2014-05-29,1.2419120888221775,0.37396737200407065,0.8079397304131241,-0.1645033696234388,1
2014-06-02,1.012103687592593,0.3686269194796576,0.6903653035361254,-0.16434095618015343,1
2014-06-03,1.2987819332097195,0.3624577684089445,0.830619850809332,-0.1629341096325833,1
